sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
185,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2994,""7"":2714,""8"":1431}","{""5"":2457,""6"":2473,""7"":2455,""8"":1898}","[-50.21,63.300000000000004,-241.73000000000002]","[3.3343039290900265,-2.428379356825353,69.77127085419252]",0.039432108867913485,1868216,coil_as_tip,thesis_trusted,True,
186,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2457,""6"":2473,""7"":2455,""8"":1898}","{""5"":2380,""6"":2656,""7"":2531,""8"":1730}","[-48.29,75.29,-241.23000000000002]","[3.4928897216181554,-14.42712152425004,67.8473329793969]",0.0,1870384,coil_as_tip,thesis_trusted,True,
187,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2381,""6"":2656,""7"":2531,""8"":1730}","{""5"":2456,""6"":2473,""7"":2455,""8"":1897}","[-50.28,63.190000000000005,-241.69]","[3.2881396657956543,-2.3207394039587044,69.84114575198389]",0.0,1872536,coil_as_tip,thesis_trusted,True,
188,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1673,""6"":2471,""7"":3237,""8"":1897}","{""5"":2456,""6"":2474,""7"":2455,""8"":1897}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","[-35.77,66.32000000000001,-272.28000000000003]","[34.05489628823901,-3.7799640615084584,55.4410606711888]",0.03949792496860027,1874696,coil_as_tip,thesis_trusted,True,
189,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":1731,""6"":2471,""7"":3236,""8"":1897}","{""5"":2457,""6"":2471,""7"":2455,""8"":1896}","[-50.09,62.36,-244.52]","[6.06956902532113,-1.3382523854933908,69.66150729141128]",0.0,1876896,coil_as_tip,thesis_trusted,True,
190,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2457,""6"":2472,""7"":2455,""8"":1896}","{""5"":2195,""6"":2240,""7"":2713,""8"":2159}","[-46.52,43.97,-244.57]","[5.133916571737927,17.02867714471571,66.09500282366753]",0.0,1879104,coil_as_tip,thesis_trusted,True,
191,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2240,""7"":2713,""8"":2159}","{""5"":2457,""6"":2471,""7"":2455,""8"":1900}","[-50.15,60.4,-242.55]","[3.995861733959572,0.5118836545252066,69.7147492220509]",0.0,1881288,coil_as_tip,thesis_trusted,True,
192,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2564,""6"":2840,""7"":2346,""8"":1528}","{""5"":2457,""6"":2471,""7"":2455,""8"":1900}","{""5"":2564,""6"":2841,""7"":2348,""8"":1566}","[-42.24,87.97,-239.47]","[2.4456430694693267,-27.181703867821923,61.78875198294178]",0.0,1883488,coil_as_tip,thesis_trusted,True,
193,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2564,""6"":2841,""7"":2348,""8"":1566}","{""5"":2380,""6"":2656,""7"":2531,""8"":1720}","[-48.07,75.86,-240.93]","[3.2250703655184907,-15.012485363608,67.6261498695751]",0.0,1885640,coil_as_tip,thesis_trusted,True,
194,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2717,""6"":2471,""7"":2193,""8"":1897}","{""5"":2380,""6"":2656,""7"":2531,""8"":1720}","{""5"":2716,""6"":2473,""7"":2194,""8"":1897}","[-50.230000000000004,63.1,-241.78]","[3.3732998502685803,-2.225967331771365,69.79148694295816]",0.0,1887800,coil_as_tip,thesis_trusted,True,
195,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2716,""6"":2473,""7"":2194,""8"":1897}","{""5"":2380,""6"":2656,""7"":2531,""8"":1730}","[-48.33,75.0,-241.19]","[3.43706092623745,-14.139735804483195,67.88724029301778]",0.0,1889928,coil_as_tip,thesis_trusted,True,
196,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2380,""6"":2656,""7"":2531,""8"":1730}","{""5"":2195,""6"":2732,""7"":2714,""8"":1663}","[-46.47,80.4,-241.07]","[3.6170922770176617,-19.53758958209893,66.02585282442996]",0.03980055288411677,1892088,coil_as_tip,thesis_trusted,True,
197,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2732,""7"":2714,""8"":1663}","{""5"":2380,""6"":2656,""7"":2532,""8"":1719}","[-48.08,75.93,-240.87]","[3.1689236612825766,-15.085643255081386,67.63592077120273]",0.0,1894256,coil_as_tip,thesis_trusted,True,
198,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2380,""6"":2656,""7"":2532,""8"":1719}","{""5"":2195,""6"":2008,""7"":2712,""8"":2420}","[-34.34,25.5,-243.65]","[3.256296417839593,35.42605326529746,53.915068733717646]",0.042187805054709315,1896392,coil_as_tip,thesis_trusted,True,
199,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2008,""7"":2712,""8"":2420}","{""5"":2380,""6"":2656,""7"":2532,""8"":1732}","[-48.57,73.64,-241.06]","[3.2325556910845137,-12.78888917334416,68.12701307699335]",0.040649957954883575,1898552,coil_as_tip,thesis_trusted,True,
200,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1673,""6"":2471,""7"":3237,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1732}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","[-35.87,65.37,-272.31]","[34.03291631586083,-2.8297739363771015,55.54133832032907]",0.0,1900728,coil_as_tip,thesis_trusted,True,
201,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","[-48.24,74.19,-243.72]","[5.919661154511857,-13.193543674280797,67.80651508434657]",0.037206857930868864,1902912,coil_as_tip,thesis_trusted,True,
202,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","{""5"":2457,""6"":2472,""7"":2455,""8"":1897}","[-50.160000000000004,62.4,-242.92000000000002]","[4.473859192874755,-1.4650831974822438,69.72572625873582]",0.0,1905112,coil_as_tip,thesis_trusted,True,
203,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2457,""6"":2472,""7"":2455,""8"":1897}","{""5"":2380,""6"":2656,""7"":2531,""8"":1731}","[-48.31,74.18,-242.06]","[4.26132566298665,-13.273705612845738,67.87052649858911]",0.0,1907256,coil_as_tip,thesis_trusted,True,
204,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2564,""6"":2102,""7"":2346,""8"":2266}","{""5"":2380,""6"":2656,""7"":2531,""8"":1731}","{""5"":2565,""6"":2144,""7"":2348,""8"":2266}","[-42.82,36.33,-244.33]","[4.492786238394615,24.645765943849522,62.395528520232325]",0.03665299108251929,1909416,coil_as_tip,thesis_trusted,True,
205,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2565,""6"":2145,""7"":2348,""8"":2266}","{""5"":2380,""6"":2656,""7"":2531,""8"":1732}","[-48.49,73.75,-241.43]","[3.6082670604218663,-12.878609766213373,68.0483290114791]",0.0,1911616,coil_as_tip,thesis_trusted,True,
206,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":2380,""6"":2656,""7"":2531,""8"":1732}","{""5"":1958,""6"":2471,""7"":2975,""8"":1897}","[-46.980000000000004,63.83,-255.74]","[17.36393157861764,-2.1957883781941376,66.59175053624068]",0.0,1913808,coil_as_tip,thesis_trusted,True,
207,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":1958,""6"":2471,""7"":2975,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","[-48.38,73.92,-242.51]","[4.69629195468579,-12.989684915068743,67.94219635501247]",0.0,1915960,coil_as_tip,thesis_trusted,True,
208,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2379,""6"":2656,""7"":2533,""8"":1731}","{""5"":2022,""6"":2656,""7"":2898,""8"":1730}","[-47.39,73.81,-248.34]","[10.515241434609237,-12.562967083410676,66.97325938996059]",0.0,1918104,coil_as_tip,thesis_trusted,True,
209,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2022,""6"":2656,""7"":2898,""8"":1730}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","[-48.31,74.15,-242.76]","[4.95866003428759,-13.205747041427223,67.87305773802073]",0.0,1920272,coil_as_tip,thesis_trusted,True,
210,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","{""5"":2380,""6"":2308,""7"":2531,""8"":2081}","[-48.480000000000004,49.550000000000004,-243.56]","[4.421312028982641,11.401339859102173,68.05034674216068]",0.035507661988958716,1922432,coil_as_tip,thesis_trusted,True,
211,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2380,""6"":2308,""7"":2531,""8"":2081}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","[-48.46,73.63,-241.67000000000002]","[3.841504461640085,-12.745745971393113,68.01921669966892]",0.0,1924568,coil_as_tip,thesis_trusted,True,
212,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1826,""6"":2840,""7"":3084,""8"":1528}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","{""5"":1858,""6"":2841,""7"":3084,""8"":1561}","[-38.29,88.0,-255.9]","[18.867127825316373,-26.318199406782625,57.898058155454294]",0.0,1926728,coil_as_tip,thesis_trusted,True,
213,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":1858,""6"":2841,""7"":3084,""8"":1561}","{""5"":2380,""6"":2656,""7"":2532,""8"":1720}","[-47.96,75.41,-243.08]","[5.347850017750062,-14.446384896791265,67.52398916508675]",0.0,1928872,coil_as_tip,thesis_trusted,True,
214,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1720}","{""5"":2195,""6"":2473,""7"":2714,""8"":1897}","[-50.14,63.18,-242.66]","[4.25666297044296,-2.258040657123196,69.7046485890086]",0.0,1931016,coil_as_tip,thesis_trusted,True,
215,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2473,""7"":2714,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","[-48.32,74.52,-242.29]","[4.509407881812592,-13.600721271909343,67.88129550177308]",0.0,1933152,coil_as_tip,thesis_trusted,True,
216,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","{""5"":2195,""6"":2994,""7"":2714,""8"":1430}","[-34.34,100.97,-234.21]","[-2.0723983254683276,-40.44513526637661,53.86749643287506]",0.0,1935344,coil_as_tip,thesis_trusted,True,
217,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2994,""7"":2714,""8"":1430}","{""5"":2380,""6"":2656,""7"":2532,""8"":1720}","[-48.0,76.28,-240.95000000000002]","[3.2680943828118814,-15.430753909103451,67.55614731401417]",0.03745787707157433,1937488,coil_as_tip,thesis_trusted,True,
218,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2380,""6"":2656,""7"":2532,""8"":1720}","{""5"":2195,""6"":2240,""7"":2713,""8"":2159}","[-46.71,44.31,-243.55]","[4.133203607400532,16.63373187816796,66.28126017100873]",0.0,1939640,coil_as_tip,thesis_trusted,True,
219,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2240,""7"":2713,""8"":2159}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","[-48.38,74.23,-241.05]","[3.255284773742602,-13.378490730801325,67.93687262299784]",0.0,1941800,coil_as_tip,thesis_trusted,True,
220,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","{""5"":2020,""6"":2306,""7"":2897,""8"":2082}","[-47.5,51.93,-250.36]","[11.343972651251818,9.39438735605755,67.0944641346158]",0.0,1943960,coil_as_tip,thesis_trusted,True,
221,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2020,""6"":2306,""7"":2897,""8"":2082}","{""5"":2380,""6"":2656,""7"":2533,""8"":1730}","[-48.39,73.89,-241.52]","[3.70609378138721,-13.013479747690141,67.9486293587133]",0.0,1946136,coil_as_tip,thesis_trusted,True,
222,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2380,""6"":2656,""7"":2532,""8"":1730}","{""5"":1855,""6"":2140,""7"":3082,""8"":2266}","[-37.94,41.09,-261.57]","[21.983208136483228,20.830569524944313,57.576916882837715]",0.0,1948312,coil_as_tip,thesis_trusted,True,
223,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":1855,""6"":2140,""7"":3082,""8"":2266}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","[-48.38,73.66,-242.12]","[4.292754068499761,-12.75124137284913,67.94083562496456]",0.0,1950496,coil_as_tip,thesis_trusted,True,
224,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2380,""6"":2656,""7"":2532,""8"":1731}","{""5"":2195,""6"":2471,""7"":2714,""8"":1897}","[-50.18,62.440000000000005,-242.19]","[3.747040300882958,-1.5446632053317373,69.74308484722985]",0.03719787788577378,1952664,coil_as_tip,thesis_trusted,True,
225,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2195,""6"":2471,""7"":2714,""8"":1897}","{""5"":2195,""6"":2733,""7"":2714,""8"":1663}","[-46.54,79.91,-241.20000000000002]","[3.7200457139420564,-19.041280815055615,66.09640916774094]",0.032653281930834055,1954856,coil_as_tip,thesis_trusted,True,
226,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":2195,""6"":2733,""7"":2714,""8"":1663}","{""5"":1958,""6"":2471,""7"":2975,""8"":1897}","[-46.980000000000004,65.26,-255.52]","[17.221893215739243,-3.6356230914023158,66.59070072123356]",0.03708782303147018,1957024,coil_as_tip,thesis_trusted,True,
227,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":1958,""6"":2471,""7"":2975,""8"":1897}","{""5"":2195,""6"":2733,""7"":2715,""8"":1662}","[-46.25,80.14,-241.24]","[3.773515401476743,-19.268661366321055,65.8065142256996]",0.036632511066272855,1959208,coil_as_tip,thesis_trusted,True,
228,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2733,""7"":2715,""8"":1662}","{""5"":2456,""6"":2473,""7"":2455,""8"":1897}","[-50.18,62.910000000000004,-242.21]","[3.792527320801497,-2.0128842331335974,69.74307288481897]",0.0,1961400,coil_as_tip,thesis_trusted,True,
229,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2457,""6"":2473,""7"":2455,""8"":1897}","{""5"":2195,""6"":2733,""7"":2714,""8"":1662}","[-46.33,80.25,-240.59]","[3.1301627566636796,-19.413817434134103,65.88414856339307]",0.03735584090463817,1963568,coil_as_tip,thesis_trusted,True,
230,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2195,""6"":2733,""7"":2714,""8"":1662}","{""5"":2023,""6"":2656,""7"":2898,""8"":1719}","[-47.25,75.16,-248.23000000000002]","[10.479199938726651,-13.916895463884664,66.83262173098689]",0.0,1965744,coil_as_tip,thesis_trusted,True,
231,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2023,""6"":2656,""7"":2898,""8"":1719}","{""5"":2195,""6"":2732,""7"":2715,""8"":1663}","[-46.51,80.14,-241.89000000000001]","[4.421618289856809,-19.233470442054838,66.06885797905137]",0.0,1967872,coil_as_tip,thesis_trusted,True,
232,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2195,""6"":2732,""7"":2715,""8"":1663}","{""5"":2194,""6"":2008,""7"":2714,""8"":2420}","[-34.980000000000004,25.52,-243.46]","[3.065363937707531,35.395527944290876,54.55437538377541]",0.037069934885948896,1969944,coil_as_tip,thesis_trusted,True,
233,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2194,""6"":2008,""7"":2715,""8"":2420}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","[-46.56,80.03,-240.66]","[3.1872886347295832,-19.19042778498634,66.11443902934604]",0.0,1972032,coil_as_tip,thesis_trusted,True,
234,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","{""5"":2022,""6"":2305,""7"":2897,""8"":2082}","[-47.46,51.370000000000005,-250.18]","[11.133980206148891,9.943804275110615,67.05391512651522]",0.0,1974104,coil_as_tip,thesis_trusted,True,
235,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2022,""6"":2305,""7"":2897,""8"":2082}","{""5"":2195,""6"":2733,""7"":2715,""8"":1662}","[-46.58,79.75,-241.3]","[3.8110673328892233,-18.87610280200323,66.1367983852167]",0.0,1976168,coil_as_tip,thesis_trusted,True,
236,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2195,""6"":2733,""7"":2715,""8"":1662}","{""5"":2195,""6"":2994,""7"":2715,""8"":1430}","[-33.5,97.75,-234.38]","[-2.0744479049250515,-37.22034031867088,53.02869172111222]",0.0,1978256,coil_as_tip,thesis_trusted,True,
237,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2195,""6"":2993,""7"":2715,""8"":1430}","{""5"":2195,""6"":2733,""7"":2715,""8"":1646}","[-45.92,82.09,-240.45000000000002]","[3.091738363380074,-21.258550680434766,65.47331670485016]",0.0,1980320,coil_as_tip,thesis_trusted,True,
238,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2195,""6"":2733,""7"":2715,""8"":1646}","{""5"":2380,""6"":2656,""7"":2532,""8"":1718}","[-48.07,76.15,-240.48000000000002]","[2.7914812617286486,-15.326488040603444,67.62447418630643]",0.0,1982384,coil_as_tip,thesis_trusted,True,
239,repeat,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2380,""6"":2656,""7"":2532,""8"":1718}","{""5"":2195,""6"":2733,""7"":2714,""8"":1660}","[-46.36,80.84,-240.38]","[2.952397562412216,-20.014359359373557,65.91328499664131]",0.0,1984440,coil_as_tip,thesis_trusted,True,
240,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2195,""6"":2733,""7"":2714,""8"":1660}","{""5"":1855,""6"":2141,""7"":3082,""8"":2266}","[-38.47,41.11,-261.3]","[21.71278942793819,20.795742234940906,58.105935579992966]",0.0,1986552,coil_as_tip,thesis_trusted,True,
