sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
267,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2126,""6"":1961,""7"":2494,""8"":2365}","{""5"":1958,""6"":2601,""7"":2678,""8"":1679}","[-45.29,55.97,-221.05]","[13.020025320172465,-13.583562463692815,66.2731211370262]",0.0,14266752,coil_as_tip,thesis_trusted,True,
268,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2125,""6"":2416,""7"":2494,""8"":1843}","{""5"":1958,""6"":2601,""7"":2678,""8"":1679}","{""5"":2126,""6"":2420,""7"":2500,""8"":1845}","[-49.13,43.12,-207.03]","[-0.11968610416471392,0.19358732185990846,70.01031627129301]",0.0,14268488,coil_as_tip,thesis_trusted,True,
269,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2126,""6"":2420,""7"":2500,""8"":1845}","{""5"":1960,""6"":2601,""7"":2676,""8"":1678}","[-45.300000000000004,56.32,-221.07]","[13.016323307454428,-13.934084420633596,66.28410534406359]",0.0,14270224,coil_as_tip,thesis_trusted,True,
270,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1960,""6"":2601,""7"":2677,""8"":1678}","{""5"":1667,""6"":2417,""7"":3015,""8"":1844}","[-32.69,43.42,-244.06]","[36.88474105704017,-2.6499462555966105,53.756972391802925]",0.0,14271952,coil_as_tip,thesis_trusted,True,
271,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1667,""6"":2417,""7"":3015,""8"":1844}","{""5"":1948,""6"":2601,""7"":2678,""8"":1679}","[-44.81,56.71,-222.48000000000002]","[14.39915708228844,-14.419683046358529,65.80216683567025]",0.038589076000789646,14273680,coil_as_tip,thesis_trusted,True,
272,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2125,""6"":2155,""7"":2494,""8"":2104}","{""5"":1948,""6"":2601,""7"":2678,""8"":1679}","{""5"":2126,""6"":2186,""7"":2497,""8"":2104}","[-44.58,21.6,-208.34]","[2.660847733474867,21.563159086897258,65.4125957320845]",0.0,14275432,coil_as_tip,thesis_trusted,True,
273,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2126,""6"":2186,""7"":2497,""8"":2104}","{""5"":1957,""6"":2601,""7"":2677,""8"":1679}","[-45.18,56.17,-221.63]","[13.585738848732404,-13.822534753879694,66.16653573405242]",0.0,14277184,coil_as_tip,thesis_trusted,True,
274,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2125,""6"":2938,""7"":2494,""8"":1321}","{""5"":1957,""6"":2601,""7"":2677,""8"":1679}","{""5"":2126,""6"":2939,""7"":2495,""8"":1387}","[-32.230000000000004,81.49,-211.76]","[2.093035439558861,-38.45619294866435,53.231217713559495]",0.0,14278912,coil_as_tip,thesis_trusted,True,
275,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2126,""6"":2939,""7"":2495,""8"":1387}","{""5"":1957,""6"":2601,""7"":2677,""8"":1666}","[-44.49,58.480000000000004,-222.0]","[13.802413315858473,-16.15419081955322,65.48423655722196]",0.0,14280648,coil_as_tip,thesis_trusted,True,
276,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2494,""6"":2785,""7"":2125,""8"":1474}","{""5"":1957,""6"":2601,""7"":2677,""8"":1666}","{""5"":2495,""6"":2785,""7"":2169,""8"":1508}","[-34.49,70.12,-183.97]","[-24.877348860507908,-25.231563882167464,55.32314428021438]",0.03995151499839267,14282392,coil_as_tip,thesis_trusted,True,
277,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2495,""6"":2785,""7"":2169,""8"":1508}","{""5"":1961,""6"":2601,""7"":2677,""8"":1665}","[-44.82,58.410000000000004,-220.37]","[12.179271796808251,-15.973483390492376,65.80588300010226]",0.0,14284144,coil_as_tip,thesis_trusted,True,
278,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2125,""6"":2677,""7"":2494,""8"":1582}","{""5"":1961,""6"":2601,""7"":2677,""8"":1665}","{""5"":2126,""6"":2678,""7"":2495,""8"":1610}","[-44.25,64.96000000000001,-209.88]","[1.2742333270464883,-21.802750786881177,65.19984868224955]",0.0,14285872,coil_as_tip,thesis_trusted,True,
279,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2126,""6"":2678,""7"":2495,""8"":1610}","{""5"":1961,""6"":2601,""7"":2677,""8"":1664}","[-44.81,58.54,-220.75]","[12.549681589959874,-16.12884190337948,65.79811655877664]",0.0,14287624,coil_as_tip,thesis_trusted,True,
280,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1864,""6"":2416,""7"":2755,""8"":1843}","{""5"":1961,""6"":2601,""7"":2677,""8"":1664}","{""5"":1894,""6"":2420,""7"":2754,""8"":1844}","[-44.83,44.92,-227.52]","[20.2227727860857,-2.996401540692041,65.81765156310732]",0.03800815399881685,14289360,coil_as_tip,thesis_trusted,True,
281,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1894,""6"":2420,""7"":2754,""8"":1844}","{""5"":1949,""6"":2601,""7"":2679,""8"":1677}","[-44.79,57.38,-221.81]","[13.685595126968991,-15.043028789341491,65.78050071867308]",0.038837002000946086,14291096,coil_as_tip,thesis_trusted,True,
282,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":1949,""6"":2601,""7"":2679,""8"":1677}","{""5"":1788,""6"":2087,""7"":2862,""8"":2213}","[-34.79,17.1,-230.02]","[24.642049614121476,24.56285874852773,55.720069445183235]",0.0,14292832,coil_as_tip,thesis_trusted,True,
283,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1788,""6"":2087,""7"":2862,""8"":2213}","{""5"":1950,""6"":2601,""7"":2679,""8"":1679}","[-45.01,56.24,-221.98000000000002]","[13.931037415930803,-13.916464304999508,65.99846985733382]",0.0,14294568,coil_as_tip,thesis_trusted,True,
284,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1950,""6"":2601,""7"":2679,""8"":1679}","{""5"":2387,""6"":2417,""7"":2264,""8"":1844}","[-44.63,45.72,-185.52]","[-21.734078720024343,-0.9627560166357085,65.40912056463273]",0.03807444999984,14296304,coil_as_tip,thesis_trusted,True,
285,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2387,""6"":2417,""7"":2264,""8"":1844}","{""5"":1960,""6"":2601,""7"":2677,""8"":1676}","[-45.26,56.910000000000004,-220.54]","[12.447933598646074,-14.487111089720457,66.24293931195601]",0.0,14298048,coil_as_tip,thesis_trusted,True,
286,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1941,""6"":2232,""7"":2678,""8"":2027}","{""5"":1960,""6"":2601,""7"":2677,""8"":1676}","{""5"":1956,""6"":2257,""7"":2677,""8"":2028}","[-45.42,29.18,-220.19]","[13.968383217352596,13.203707863013705,66.33113615926116]",0.03908603799936827,14299784,coil_as_tip,thesis_trusted,True,
287,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1957,""6"":2257,""7"":2677,""8"":2028}","{""5"":1956,""6"":2601,""7"":2679,""8"":1678}","[-45.21,56.230000000000004,-221.20000000000002]","[13.152531157290412,-13.853313859355225,66.19453113977555]",0.03885298399836756,14301504,coil_as_tip,thesis_trusted,True,
288,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":1956,""6"":2601,""7"":2679,""8"":1678}","{""5"":1788,""6"":2087,""7"":2862,""8"":2213}","[-34.9,17.23,-230.11]","[24.722543481097034,24.427400236749975,55.830847281261924]",0.03793891300301766,14303224,coil_as_tip,thesis_trusted,True,
289,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1788,""6"":2087,""7"":2862,""8"":2213}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.29,38.77,-243.93]","[37.07061924178424,1.9970724338386674,53.34458107221012]",0.0,14304960,coil_as_tip,thesis_trusted,True,
290,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":1948,""6"":2601,""7"":2678,""8"":1680}","[-44.85,56.33,-222.6]","[14.544320581884222,-14.04852789879503,65.84180791060798]",0.03651460500259418,14306696,coil_as_tip,thesis_trusted,True,
291,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1948,""6"":2601,""7"":2678,""8"":1680}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.47,42.980000000000004,-244.43]","[37.28463551945478,-2.236530600844432,53.537719306679925]",0.0,14308440,coil_as_tip,thesis_trusted,True,
292,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2125,""6"":2677,""7"":2494,""8"":1582}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":2678,""7"":2498,""8"":1611}","[-44.4,64.41,-211.32]","[2.7473104290781123,-21.350686981143568,65.35567604509744]",0.038630818999081384,14310192,coil_as_tip,thesis_trusted,True,
293,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2126,""6"":2678,""7"":2498,""8"":1611}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.35,44.31,-243.95000000000002]","[36.71660398960637,-3.5314701747153094,53.41867443647898]",0.0,14311912,coil_as_tip,thesis_trusted,True,
294,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1756,""6"":2785,""7"":2863,""8"":1474}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":1769,""6"":2785,""7"":2864,""8"":1514}","[-34.15,67.48,-233.48000000000002]","[24.699030493002596,-25.93740805873979,55.22468517591632]",0.0,14313656,coil_as_tip,thesis_trusted,True,
295,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1769,""6"":2785,""7"":2864,""8"":1514}","{""5"":1658,""6"":2417,""7"":3015,""8"":1844}","[-32.04,45.65,-244.53]","[37.20638944969352,-4.908414228567672,53.11497182594065]",0.0,14315392,coil_as_tip,thesis_trusted,True,
296,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2125,""6"":2938,""7"":2494,""8"":1321}","{""5"":1658,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":2939,""7"":2495,""8"":1386}","[-32.02,81.47,-213.81]","[4.140706362190599,-38.57508655683198,53.03144758930311]",0.0,14317136,coil_as_tip,thesis_trusted,True,
297,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2126,""6"":2939,""7"":2495,""8"":1386}","{""5"":1661,""6"":2418,""7"":3015,""8"":1844}","[-32.3,46.01,-244.79]","[37.44025567771337,-5.2843838889660475,53.3771805249796]",0.0,14318856,coil_as_tip,thesis_trusted,True,
298,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1661,""6"":2418,""7"":3015,""8"":1844}","{""5"":2309,""6"":2253,""7"":2335,""8"":2028}","[-45.67,30.28,-193.07]","[-13.16493993701826,13.935847567785842,66.4479524816634]",0.0,14320600,coil_as_tip,thesis_trusted,True,
299,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2309,""6"":2253,""7"":2335,""8"":2028}","{""5"":1664,""6"":2417,""7"":3015,""8"":1844}","[-32.52,41.800000000000004,-244.1]","[37.034741760734875,-1.0368243028822022,53.58308347737211]",0.0,14322344,coil_as_tip,thesis_trusted,True,
300,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2125,""6"":1894,""7"":2494,""8"":2365}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":1959,""7"":2495,""8"":2365}","[-32.01,4.62,-208.67000000000002]","[4.196144597560277,38.44624994651033,52.80155665652934]",0.03750121199846035,14324072,coil_as_tip,thesis_trusted,True,
301,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2126,""6"":1959,""7"":2495,""8"":2365}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.15,38.36,-244.02]","[37.18874460840641,2.399667794523907,53.20399880691645]",0.0,14325816,coil_as_tip,thesis_trusted,True,
302,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2125,""6"":2155,""7"":2494,""8"":2104}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":2183,""7"":2499,""8"":2104}","[-44.37,21.23,-209.18]","[3.524896410660432,21.875067145809673,65.20587551962484]",0.038035711004340556,14327536,coil_as_tip,thesis_trusted,True,
303,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2126,""6"":2183,""7"":2499,""8"":2104}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.26,38.87,-244.25]","[37.38328654658952,1.8756346102486319,53.31643837320106]",0.0,14329280,coil_as_tip,thesis_trusted,True,
304,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2494,""6"":2785,""7"":2125,""8"":1474}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2495,""6"":2785,""7"":2169,""8"":1511}","[-34.83,69.92,-184.12]","[-24.71584467799383,-25.04116385047064,55.663385704735724]",0.0,14331008,coil_as_tip,thesis_trusted,True,
305,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2495,""6"":2785,""7"":2169,""8"":1511}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.53,43.5,-244.09]","[36.91004931733963,-2.7322442819824104,53.597327389333024]",0.0,14332760,coil_as_tip,thesis_trusted,True,
306,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1864,""6"":2416,""7"":2755,""8"":1843}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":1874,""6"":2418,""7"":2756,""8"":1843}","[-44.11,42.74,-229.20000000000002]","[22.04944928125832,-0.9367270288278817,65.10057842376864]",0.0,14334456,coil_as_tip,thesis_trusted,True,
307,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1874,""6"":2418,""7"":2756,""8"":1843}","{""5"":1662,""6"":2417,""7"":3015,""8"":1844}","[-32.410000000000004,42.76,-244.31]","[37.18003936154079,-2.009111289145963,53.476562946289306]",0.0,14336200,coil_as_tip,thesis_trusted,True,
308,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2125,""6"":2416,""7"":2494,""8"":1843}","{""5"":1662,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":2418,""7"":2501,""8"":1845}","[-49.29,43.32,-208.64000000000001]","[1.4723651413599441,-0.11407426860755976,70.1788902235348]",0.040042739994532894,14337936,coil_as_tip,thesis_trusted,True,
309,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2126,""6"":2418,""7"":2501,""8"":1845}","{""5"":1663,""6"":2417,""7"":3015,""8"":1845}","[-32.480000000000004,42.52,-244.28]","[37.1659581202326,-1.7674354152639893,53.54580520669872]",0.036607679998269305,14339672,coil_as_tip,thesis_trusted,True,
310,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":1663,""6"":2417,""7"":3015,""8"":1845}","{""5"":2309,""6"":2601,""7"":2334,""8"":1675}","[-45.22,58.300000000000004,-194.96]","[-13.167074534336848,-14.148993329527599,66.07821309224803]",0.0,14341400,coil_as_tip,thesis_trusted,True,
311,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2309,""6"":2601,""7"":2334,""8"":1675}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.63,43.2,-244.17000000000002]","[37.00961840087837,-2.438037665823039,53.696969070427386]",0.0,14343144,coil_as_tip,thesis_trusted,True,
312,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2387,""6"":2417,""7"":2264,""8"":1844}","[-44.69,45.29,-185.69]","[-21.535753745780767,-0.5450296289446683,65.46888568504478]",0.037929138001345564,14344864,coil_as_tip,thesis_trusted,True,
313,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2387,""6"":2417,""7"":2264,""8"":1844}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.51,42.47,-244.35]","[37.23902549810799,-1.7221843499063922,53.57602935886904]",0.0,14346592,coil_as_tip,thesis_trusted,True,
314,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1941,""6"":2232,""7"":2678,""8"":2027}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":1948,""6"":2256,""7"":2678,""8"":2028}","[-44.9,28.46,-221.44]","[15.266599013927333,13.836282062910229,65.8155921483862]",0.0,14348336,coil_as_tip,thesis_trusted,True,
315,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":1948,""6"":2256,""7"":2678,""8"":2028}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","[-32.44,40.59,-244.1]","[37.11674421324696,0.17018747478480378,53.50002827672126]",0.03889680100110127,14350064,coil_as_tip,thesis_trusted,True,
316,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2647,""6"":2416,""7"":1972,""8"":1843}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2647,""6"":2417,""7"":2039,""8"":1844}","[-31.94,46.39,-168.39000000000001]","[-38.80874747531033,-0.5122890682457779,52.63513659620419]",0.0,14351800,coil_as_tip,thesis_trusted,True,
317,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2647,""6"":2417,""7"":2039,""8"":1844}","{""5"":1665,""6"":2417,""7"":3016,""8"":1845}","[-32.71,41.980000000000004,-244.03]","[36.95184281341167,-1.2111500468490206,53.77318423887274]",0.0,14353552,coil_as_tip,thesis_trusted,False,stale_telemetry
318,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2494,""6"":2047,""7"":2125,""8"":2212}","{""5"":1665,""6"":2417,""7"":3016,""8"":1845}","{""5"":2495,""6"":2082,""7"":2169,""8"":2213}","[-35.300000000000004,19.66,-181.23]","[-24.211403156117058,25.300451094084757,55.99193330421679]",0.0,14355296,coil_as_tip,thesis_trusted,True,
319,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2495,""6"":2082,""7"":2169,""8"":2213}","{""5"":1663,""6"":2417,""7"":3016,""8"":1844}","[-32.7,39.79,-244.09]","[37.159471882989976,0.9697805312197474,53.75795324708932]",0.0,14357016,coil_as_tip,thesis_trusted,True,
320,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2125,""6"":2155,""7"":2494,""8"":2104}","{""5"":1663,""6"":2417,""7"":3015,""8"":1844}","{""5"":2126,""6"":2184,""7"":2498,""8"":2104}","[-44.46,21.28,-208.98000000000002]","[3.3215468469582845,21.838926014135417,65.29499775895623]",0.0,14358744,coil_as_tip,thesis_trusted,True,
321,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":2126,""6"":2184,""7"":2498,""8"":2104}","{""5"":1791,""6"":2081,""7"":2862,""8"":2213}","[-34.52,16.01,-229.56]","[24.257928892524774,25.680622555220918,55.44501428037661]",0.0,14360480,coil_as_tip,thesis_trusted,True,
322,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1941,""6"":2232,""7"":2678,""8"":2027}","{""5"":1791,""6"":2082,""7"":2862,""8"":2213}","{""5"":1948,""6"":2239,""7"":2678,""8"":2028}","[-44.4,26.46,-220.76]","[14.725473710078745,15.876149421817246,65.30713903982999]",0.0,14362224,coil_as_tip,thesis_trusted,True,
323,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":1948,""6"":2239,""7"":2678,""8"":2028}","{""5"":1790,""6"":2082,""7"":2862,""8"":2213}","[-34.39,16.01,-229.75]","[24.448122045298618,25.667437762594513,55.315968839227594]",0.0,14363976,coil_as_tip,thesis_trusted,True,
324,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":1790,""6"":2082,""7"":2862,""8"":2213}","{""5"":1949,""6"":2601,""7"":2679,""8"":1681}","[-45.12,55.74,-222.02]","[14.004139987749312,-13.419987712799127,66.10740565214256]",0.0,14365720,coil_as_tip,thesis_trusted,True,
325,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":1949,""6"":2601,""7"":2679,""8"":1681}","{""5"":1788,""6"":2086,""7"":2862,""8"":2213}","[-34.75,16.740000000000002,-229.99]","[24.636593972900073,24.92394652748402,55.67901031870352]",0.03652319899993017,14367448,coil_as_tip,thesis_trusted,True,
326,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2125,""6"":2677,""7"":2494,""8"":1582}","{""5"":1788,""6"":2086,""7"":2862,""8"":2213}","{""5"":2126,""6"":2678,""7"":2497,""8"":1612}","[-44.58,63.940000000000005,-211.33]","[2.788119938716136,-20.881918747021587,65.53453612057895]",0.0,14369184,coil_as_tip,thesis_trusted,True,
327,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":2126,""6"":2678,""7"":2497,""8"":1612}","{""5"":1788,""6"":2085,""7"":2862,""8"":2213}","[-34.72,16.94,-230.06]","[24.69308843956793,24.719596246484024,55.64986691651475]",0.0,14370936,coil_as_tip,thesis_trusted,True,
328,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2125,""6"":1894,""7"":2494,""8"":2365}","{""5"":1788,""6"":2085,""7"":2862,""8"":2213}","{""5"":2126,""6"":1958,""7"":2497,""8"":2365}","[-32.07,4.74,-209.35]","[4.866203965538489,38.28083733658393,52.86526781616347]",0.037439936997543555,14372672,coil_as_tip,thesis_trusted,True,
