sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
408,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2500,""6"":2092,""7"":2287,""8"":2232}","{""5"":1968,""6"":2248,""7"":2815,""8"":2047}","[-45.19,26.84,-218.76]","[12.5211213944784,14.396662342615357,65.0183369759973]",0.0,2688552,coil_as_tip,thesis_trusted,True,
409,repeat,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":1968,""6"":2248,""7"":2815,""8"":2047}","{""5"":2500,""6"":2091,""7"":2290,""8"":2232}","[-38.77,16.990000000000002,-190.36]","[-15.061279418764542,26.288351561292547,58.49163850709206]",0.0,2689736,coil_as_tip,thesis_trusted,True,
410,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2500,""6"":2091,""7"":2290,""8"":2232}","{""5"":2315,""6"":2609,""7"":2450,""8"":1702}","[-47.36,56.26,-203.48000000000002]","[-4.881734462933707,-13.818498758273215,67.2021391779012]",0.03814776100080053,2690912,coil_as_tip,thesis_trusted,True,
411,repeat,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":2315,""6"":2609,""7"":2450,""8"":1701}","{""5"":2499,""6"":2094,""7"":2285,""8"":2232}","[-38.76,17.41,-189.63]","[-15.820086190645526,25.922998057352554,58.480276284317554]",0.0,2692072,coil_as_tip,thesis_trusted,True,
412,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2500,""6"":2094,""7"":2285,""8"":2232}","{""5"":2393,""6"":2425,""7"":2378,""8"":1865}","[-47.81,40.800000000000004,-194.31]","[-12.89438530155229,2.273364613077092,67.59247208220113]",0.03803178199996182,2693264,coil_as_tip,thesis_trusted,True,
413,repeat,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":2393,""6"":2425,""7"":2378,""8"":1864}","{""5"":2499,""6"":2094,""7"":2285,""8"":2232}","[-38.7,17.37,-189.52]","[-15.926682379054284,25.970821272017364,58.419859459211935]",0.038147782999658375,2694456,coil_as_tip,thesis_trusted,True,
414,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2499,""6"":2094,""7"":2285,""8"":2232}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","[-31.85,39.19,-242.96]","[35.78855818483285,0.2748782812061705,51.777502405254]",0.0,2695648,coil_as_tip,thesis_trusted,True,
415,repeat,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","{""5"":2500,""6"":2091,""7"":2290,""8"":2232}","[-38.910000000000004,16.94,-190.72]","[-14.698987621992956,26.312132731758556,58.63263180453299]",0.03643308999926376,2696816,coil_as_tip,thesis_trusted,True,
416,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":2500,""6"":2091,""7"":2290,""8"":2233}","{""5"":1898,""6"":2425,""7"":2892,""8"":1863}","[-44.910000000000004,38.56,-227.20000000000002]","[20.079560428133505,2.088640886424521,64.78810403207842]",0.0,2697984,coil_as_tip,thesis_trusted,True,
417,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1898,""6"":2425,""7"":2892,""8"":1863}","{""5"":2653,""6"":2425,""7"":2159,""8"":1863}","[-39.25,42.13,-176.01]","[-31.21784692024022,2.269612730470314,58.97950277818941]",0.0,2699160,coil_as_tip,thesis_trusted,True,
418,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2653,""6"":2425,""7"":2159,""8"":1863}","{""5"":2315,""6"":2609,""7"":2449,""8"":1701}","[-47.24,56.88,-202.5]","[-5.9042181406455825,-14.365228244941086,67.08042641266796]",0.0,2700328,coil_as_tip,thesis_trusted,True,
419,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2315,""6"":2609,""7"":2449,""8"":1701}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","[-38.83,45.24,-175.73]","[-31.72398127910742,-0.812422961776079,58.56503444104726]",0.03817302900097275,2701504,coil_as_tip,thesis_trusted,True,
420,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":2133,""6"":2686,""7"":2632,""8"":1630}","[-45.19,63.190000000000005,-205.92000000000002]","[-2.950329553768256,-20.913690916790223,65.05380882374928]",0.0,2702680,coil_as_tip,thesis_trusted,True,
421,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2133,""6"":2686,""7"":2632,""8"":1630}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","[-38.75,46.410000000000004,-176.03]","[-31.510373040088837,-2.0014524009519192,58.48834993807188]",0.0,2703872,coil_as_tip,thesis_trusted,True,
422,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","{""5"":2500,""6"":2096,""7"":2270,""8"":2232}","[-38.32,17.7,-188.19]","[-17.276200989721843,25.738388368229916,58.036486971024715]",0.03919887899974128,2705040,coil_as_tip,thesis_trusted,True,
423,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2500,""6"":2096,""7"":2270,""8"":2232}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","[-38.95,41.11,-175.70000000000002]","[-31.45133244798066,3.308917276296185,58.67646718727404]",0.0390089739994437,2706224,coil_as_tip,thesis_trusted,True,
424,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","{""5"":2132,""6"":2947,""7"":2631,""8"":1402}","[-32.27,80.78,-205.02]","[-5.100724659717741,-38.41960124057386,52.167249755326324]",0.03643598800044856,2707392,coil_as_tip,thesis_trusted,True,
425,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2132,""6"":2947,""7"":2631,""8"":1402}","{""5"":2653,""6"":2425,""7"":2155,""8"":1862}","[-38.86,48.03,-175.84]","[-31.818996948386058,-3.60290171703371,58.60109465523644]",0.0,2708576,coil_as_tip,thesis_trusted,True,
426,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2653,""6"":2425,""7"":2155,""8"":1862}","{""5"":1969,""6"":2609,""7"":2815,""8"":1694}","[-45.63,56.35,-219.75]","[11.342771796205852,-15.105400459853549,65.52190685539028]",0.03765285400004359,2709736,coil_as_tip,thesis_trusted,True,
427,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1969,""6"":2609,""7"":2815,""8"":1694}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","[-38.87,47.08,-175.92000000000002]","[-31.669563969257496,-2.6613067983957137,58.60938886670435]",0.0,2710920,coil_as_tip,thesis_trusted,True,
428,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","{""5"":2315,""6"":2263,""7"":2449,""8"":2047}","[-46.980000000000004,28.23,-200.45000000000002]","[-5.846605619957444,14.357300063877126,66.75539049681196]",0.0,2712096,coil_as_tip,thesis_trusted,True,
429,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2315,""6"":2263,""7"":2449,""8"":2047}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","[-39.06,43.39,-175.65]","[-31.66874165287723,1.0389795861775255,58.79099282023439]",0.0,2713272,coil_as_tip,thesis_trusted,True,
430,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","{""5"":1802,""6"":2793,""7"":3000,""8"":1528}","[-35.99,67.56,-231.55]","[22.31658544928078,-27.17246111912386,55.94092773250952]",0.03803498600063904,2714440,coil_as_tip,thesis_trusted,True,
431,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1802,""6"":2793,""7"":3000,""8"":1528}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","[-39.13,46.46,-176.03]","[-31.515137757734266,-2.0504550274966533,58.86844997761078]",0.0,2715640,coil_as_tip,thesis_trusted,True,
432,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","[-33.53,40.89,-246.25]","[38.94014492814111,-1.6580094356803485,53.47100353407346]",0.0,2716808,coil_as_tip,thesis_trusted,True,
433,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","[-39.06,45.29,-176.22]","[-31.239634581953453,-0.8977019471897876,58.79662842111337]",0.0,2717976,coil_as_tip,thesis_trusted,True,
434,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":1968,""6"":2259,""7"":2815,""8"":2047}","[-45.61,28.330000000000002,-219.09]","[12.739734293807942,12.887430300707862,65.44239716503476]",0.0,2719144,coil_as_tip,thesis_trusted,True,
435,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1968,""6"":2259,""7"":2815,""8"":2047}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","[-39.18,43.93,-175.98]","[-31.379584664421856,0.476505842216568,58.91310556888067]",0.0,2720296,coil_as_tip,thesis_trusted,True,
436,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":2500,""6"":2793,""7"":2271,""8"":1533}","[-38.62,69.84,-192.23000000000002]","[-17.072169068321017,-26.556675996808615,58.45578880923688]",0.03708075599934091,2721464,coil_as_tip,thesis_trusted,True,
437,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2500,""6"":2793,""7"":2271,""8"":1533}","{""5"":2653,""6"":2425,""7"":2154,""8"":1862}","[-38.94,48.2,-175.94]","[-31.731966384396458,-3.779595734941381,58.68174764629873]",0.0,2722664,coil_as_tip,thesis_trusted,True,
438,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2131,""6"":2424,""7"":2632,""8"":1862}","{""5"":2653,""6"":2425,""7"":2154,""8"":1862}","{""5"":2136,""6"":2426,""7"":2632,""8"":1863}","[-49.49,43.14,-206.29]","[-1.123180981344376,-0.9351094578108174,69.31376316402263]",0.0,2723840,coil_as_tip,thesis_trusted,True,
439,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2136,""6"":2426,""7"":2632,""8"":1863}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","[-39.24,45.68,-175.9]","[-31.587895736818695,-1.262773795575832,58.97645253942878]",0.0,2725024,coil_as_tip,thesis_trusted,True,
440,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","{""5"":2134,""6"":2194,""7"":2632,""8"":2124}","[-45.07,22.13,-203.79]","[-2.0626952383494768,20.191571412047914,64.84306205748133]",0.03908395300095435,2726192,coil_as_tip,thesis_trusted,True,
441,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2134,""6"":2194,""7"":2632,""8"":2124}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","[-38.93,43.25,-175.61]","[-31.697990012711756,1.1812406591493385,58.66058453612675]",0.0,2727360,coil_as_tip,thesis_trusted,True,
442,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","{""5"":1803,""6"":2089,""7"":3000,""8"":2232}","[-35.35,16.22,-228.39000000000001]","[22.932485708202336,24.25944995790121,55.18595102025492]",0.0,2728536,coil_as_tip,thesis_trusted,True,
443,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1803,""6"":2089,""7"":3000,""8"":2232}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","[-39.38,42.58,-175.88]","[-31.380876899302677,1.83065479802233,59.11002924856183]",0.0,2729704,coil_as_tip,thesis_trusted,True,
444,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":2132,""6"":1964,""7"":2632,""8"":2385}","[-32.21,4.67,-202.95000000000002]","[-1.5826864156374825,37.63692054030663,51.94476041256384]",0.03893573499954073,2730864,coil_as_tip,thesis_trusted,True,
445,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2132,""6"":1964,""7"":2632,""8"":2385}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","[-38.95,41.31,-175.48]","[-31.685407969531184,3.1255908388333964,58.67620730643115]",0.0,2732048,coil_as_tip,thesis_trusted,True,
446,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","{""5"":2393,""6"":2426,""7"":2377,""8"":1863}","[-47.910000000000004,43.08,-193.66]","[-13.710147097553829,0.04740731563026657,67.69516970694265]",0.0,2733232,coil_as_tip,thesis_trusted,True,
447,repeat,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":null,""6"":2426,""7"":2377,""8"":1863}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","[-39.21,42.57,-175.49]","[-31.76860043258037,1.8688439536489412,58.9388216256732]",0.0,2734400,coil_as_tip,thesis_trusted,True,
448,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2653,""6"":2425,""7"":2156,""8"":1863}","{""5"":2134,""6"":2192,""7"":2632,""8"":2124}","[-44.84,21.48,-203.89000000000001]","[-1.9146265425795832,20.831963403993967,64.61203444444692]",0.03701593400001002,2735544,coil_as_tip,thesis_trusted,True,
449,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2134,""6"":2192,""7"":2632,""8"":2124}","{""5"":2500,""6"":2793,""7"":2283,""8"":1534}","[-39.15,69.38,-192.1]","[-17.16961041391596,-26.087178812912292,58.984445199042284]",0.0,2736720,coil_as_tip,thesis_trusted,True,
450,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":2500,""6"":2793,""7"":2283,""8"":1534}","{""5"":1802,""6"":2793,""7"":3000,""8"":1529}","[-35.32,67.65,-228.66]","[19.42971533430341,-27.051791195993367,55.262311707866445]",0.038977887999863015,2737888,coil_as_tip,thesis_trusted,True,
451,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1802,""6"":2793,""7"":3000,""8"":1529}","{""5"":2500,""6"":2793,""7"":2289,""8"":1529}","[-39.480000000000004,70.19,-193.77]","[-15.564477761365538,-27.016721652123415,59.32119329152063]",0.038627150001047994,2739064,coil_as_tip,thesis_trusted,True,
452,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":2500,""6"":2793,""7"":2289,""8"":1529}","{""5"":2132,""6"":1967,""7"":2632,""8"":2385}","[-32.55,4.89,-204.87]","[0.3150164657918708,37.277475448222106,52.29105941572588]",0.038856797998960246,2740232,coil_as_tip,thesis_trusted,True,
453,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2132,""6"":1966,""7"":2632,""8"":2385}","{""5"":2500,""6"":2793,""7"":2283,""8"":1533}","[-39.4,69.16,-192.76]","[-16.495976935925995,-25.91560771982281,59.2360029406191]",0.0,2741424,coil_as_tip,thesis_trusted,True,
454,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":2500,""6"":2793,""7"":2283,""8"":1533}","{""5"":1899,""6"":2425,""7"":2892,""8"":1863}","[-45.02,43.47,-227.17000000000002]","[19.689200161174398,-2.8056744712067,64.9080875394232]",0.0,2742608,coil_as_tip,thesis_trusted,True,
455,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1899,""6"":2425,""7"":2892,""8"":1863}","{""5"":2500,""6"":2793,""7"":2287,""8"":1529}","[-38.95,70.24,-192.23000000000002]","[-17.10246009994225,-26.954848706658787,58.78660740988366]",0.03888272699987283,2743760,coil_as_tip,thesis_trusted,True,
456,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2500,""6"":2793,""7"":2287,""8"":1529}","{""5"":1964,""6"":2261,""7"":2815,""8"":2047}","[-45.62,29.1,-219.77]","[13.3613955011092,12.06965834564059,65.45604900894745]",0.0,2744952,coil_as_tip,thesis_trusted,True,
457,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1964,""6"":2261,""7"":2816,""8"":2047}","{""5"":2500,""6"":2793,""7"":2285,""8"":1530}","[-39.17,70.05,-192.35]","[-16.969483651443255,-26.773662065861096,59.00658164778672]",0.03695642200000293,2746128,coil_as_tip,thesis_trusted,True,
458,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2500,""6"":2793,""7"":2285,""8"":1530}","{""5"":2653,""6"":2425,""7"":2157,""8"":1862}","[-38.58,49.51,-176.34]","[-31.428087523620377,-5.11621725597589,58.32565700126463]",0.0380438439988211,2747296,coil_as_tip,thesis_trusted,True,
459,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2653,""6"":2425,""7"":2156,""8"":1862}","{""5"":2500,""6"":2793,""7"":2271,""8"":1531}","[-38.64,70.75,-190.52]","[-18.8443578924265,-27.33876889945322,58.47244604035646]",0.038060974000472925,2748472,coil_as_tip,thesis_trusted,True,
460,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":2500,""6"":2793,""7"":2271,""8"":1531}","{""5"":2132,""6"":2947,""7"":2631,""8"":1400}","[-32.31,81.10000000000001,-203.83]","[-6.311100473412893,-38.65137508779927,52.20428046371964]",0.03888037899923802,2749656,coil_as_tip,thesis_trusted,True,
461,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2132,""6"":2947,""7"":2631,""8"":1401}","{""5"":2500,""6"":2793,""7"":2285,""8"":1506}","[-37.86,71.49,-193.08]","[-16.343286138819337,-28.266291375083007,57.7017696228439]",0.0,2750840,coil_as_tip,thesis_trusted,True,
462,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":2500,""6"":2793,""7"":2285,""8"":1506}","{""5"":2500,""6"":2099,""7"":2283,""8"":2232}","[-39.02,18.1,-189.32]","[-16.18060884050658,25.258183066856162,58.74074595116656]",0.0370987590013101,2752016,coil_as_tip,thesis_trusted,True,
463,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2500,""6"":2099,""7"":2283,""8"":2232}","{""5"":2500,""6"":2793,""7"":2283,""8"":1531}","[-39.2,70.58,-192.13]","[-17.22784963556225,-27.286030896226116,59.03699874693508]",0.0,2753200,coil_as_tip,thesis_trusted,True,
464,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2500,""6"":2793,""7"":2283,""8"":1531}","{""5"":2393,""6"":2427,""7"":2377,""8"":1863}","[-47.660000000000004,45.53,-193.98000000000002]","[-13.569983318813541,-2.4200245836870806,67.45117393369962]",0.0,2754376,coil_as_tip,thesis_trusted,True,
465,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2393,""6"":2427,""7"":2377,""8"":1863}","{""5"":2500,""6"":2793,""7"":2283,""8"":1530}","[-38.94,70.47,-192.88]","[-16.471053953590626,-27.231921464188936,58.77905986829566]",0.0,2755560,coil_as_tip,thesis_trusted,True,
466,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2500,""6"":2794,""7"":2283,""8"":1530}","{""5"":2315,""6"":2264,""7"":2450,""8"":2047}","[-47.08,28.75,-201.35]","[-4.9874615732701955,13.772924072382466,66.85919901094461]",0.0,2756728,coil_as_tip,thesis_trusted,True,
467,repeat,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2314,""6"":2264,""7"":2450,""8"":2047}","{""5"":2500,""6"":2793,""7"":2283,""8"":1531}","[-38.84,69.8,-193.5]","[-15.803296534956843,-26.609424295526843,58.67957466905884]",0.0,2757920,coil_as_tip,thesis_trusted,True,
468,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2500,""6"":2794,""7"":2283,""8"":1531}","{""5"":1969,""6"":2609,""7"":2815,""8"":1686}","[-45.51,56.71,-219.99]","[11.556066787848238,-15.482303725397863,65.40337763974155]",0.03890190400124993,2759080,coil_as_tip,thesis_trusted,True,
